Jason and his family are heading to Utah to spend a week skiing.	Looking at the weather reports, he notices that it is supposed to be warmer, making for lousy ski conditions.	support	(marriage; capable of; deceiving)
AttP 3: Shirley MacLaine selling copies to many people makes her topic of choice true	Shirley MacLaine selling copies to many people makes her topic of choice true	support	(marriage; capable of; deceiving)
The CEO of that company hates the environment	so I hate him and won't buy their products.	support	(marriage; capable of; deceiving)
Braden, you drive a beat-up car from the 1980s	For this reason, we can never allow you to be a lifeguard at the community pool.	support	(marriage; capable of; deceiving)
This tactic plays upon a viewer's lack of knowledge by forcing the idea that the situation is static.	Unless the audience is well-informed and aware of this deception, they may think that they have only two choices.	support	(marriage; capable of; deceiving)
yesterday you were 5 minutes late	today you were 10 minutes late	support	(marriage; capable of; deceiving)
“Pain-Away worked for me, so it's sure to work for you, too.”	“Pain-Away worked for me, so it's sure to work for you, too.”	support	(marriage; capable of; deceiving)
The reason billions of children starve to death each year is because we live in a world that does not care	The reason billions of children starve to death each year is because we live in a world that does not care	support	(marriage; capable of; deceiving)
"If you lie, than you will end up in jail."	"If you lie, than you will end up in jail."	support	(marriage; capable of; deceiving)
We should pass a constitutional amendment making it illegal to burn the American flag	Anyone who thinks otherwise just hates America.	support	(marriage; capable of; deceiving)
"The Cardinals are the best football team because they're better than all the other teams."	"The Cardinals are the best football team because they're better than all the other teams."	support	(marriage; capable of; deceiving)
If you're going to add that much salt to the soup, you might as well pour the whole box in!	you might as well pour the whole box in!	support	(marriage; capable of; deceiving)
Senator Jones wants a strong national defense, but I will not vote for him because he moved to Canada to avoid being drafted for war when he was in college.	Senator Jones wants a strong national defense, but I will not vote for him because he moved to Canada to avoid being drafted for war when he was in college.	support	(marriage; capable of; deceiving)
“He's not a great athlete; he's a fraud, a cheat and a liar. That's why not everybody is ‘happy for Lance.'”	“That's why not everybody is ‘happy for Lance.'”	support	(marriage; capable of; deceiving)
My philosophy professor believes in ghosts and goes to séances.	She's an intelligent, educated, person, so ghosts must be real, and spiritualism must be true.	support	(marriage; capable of; deceiving)
Scientist: Evolution explains how animals developed, adapted and diversified over millions of years..	Opponent: If we evolved from monkeys, why are there still monkeys? And why don't we have three arms? Wouldn't that give me a competitive advantage?. What kind of a logical fallacy is this?	support	(marriage; capable of; deceiving)
Trump presents a dark image of America if Clinton is elected, with “Syrian refugees flooding in, illegal immigrants convicted of crimes staying.”	Clinton presents a dark image of America if Trump is elected, with “Syrian refugees flooding in, illegal immigrants convicted of crimes staying.”	support	(marriage; capable of; deceiving)
"Blondes are less intelligent than people with other hair colors."	"Blondes are less intelligent than people with other hair colors."	support	(marriage; capable of; deceiving)
No one has ever been able to prove that extraterrestrials exist	so they must not be real	support	(marriage; capable of; deceiving)
“I don't understand why you're saying I broke a promise. I said I'd never speak again to my ex-girlfriend. And I didn't. I just sent her a quick text.”	“I don't understand why you're saying I broke a promise. I said I'd never speak again to my ex-girlfriend. And I didn't. I just sent her a quick text.”	support	(marriage; capable of; deceiving)
Why does the law state that you have to be 21 years old to drink?	Does it really make any difference if you are 20 years and 364 days old?	support	(marriage; capable of; deceiving)
Senator Jones supports a strong national defense	If you do vote for him, our country will be invaded, and it will start World War III.	support	(marriage; capable of; deceiving)
I know three redheads who have terrible tempers	and since Annabel has red hair, I'll bet she has a terrible temper too.	support	(marriage; capable of; deceiving)
"The building is closed. I saw 2 people standing outside the door."	What is this type of logical fallacy?	support	(marriage; capable of; deceiving)
I don't think we need to talk to the people in the Justice Department about the practicality of enforcing this bill.	The Justice Department is full of Democrats, and they are already biased against it.	support	(marriage; capable of; deceiving)
Speaker 1: Did you torture the prisoner?.	Speaker 2: No, we just held him under water for a while, and then did a mock hanging.	support	(marriage; capable of; deceiving)
If I eat this donut today, I'll probably do it again tomorrow and the next day, and then I'll never be able to eat healthy again.	I'll never be able to eat healthy again.	support	(marriage; capable of; deceiving)
We must have a poltergeist in the house	when the dog ran under the table	support	(marriage; capable of; deceiving)
Which case is not a False Dichotomy?	Which case is not a False Dichotomy?	support	(marriage; capable of; deceiving)
Have you accepted the fact that most environmental studies don't support global warming?	most environmental studies don't support global warming	support	(marriage; capable of; deceiving)
"America: Love it or leave it". This is an example of which kind of logical fallacy?	"America: Love it or leave it".	support	(marriage; capable of; deceiving)
The accident was caused by the taxi parking in the street	The taxi parking in the street	support	(marriage; capable of; deceiving)
"The mind is like a knife, cutting through difficult problems. But just as too much cutting dulls a knife, so too much education dulls the mind."	"The mind is like a knife, cutting through difficult problems. But just as too much cutting dulls a knife, so too much education dulls the mind."	support	(marriage; capable of; deceiving)
Portraying one's opponent's position in a simplified manner so that it is easy to argue against	Portraying one's opponent's position in a simplified manner so that it is easy to argue against	support	(marriage; capable of; deceiving)
Do you think that we should convict this criminal?	Do you think that we should convict this criminal?	support	(marriage; capable of; deceiving)
Running the government is like running a business.	You can't keep running into debt and expect to be successful.	support	(marriage; capable of; deceiving)
"The government should not prohibit drugs. Otherwise the government should also ban alcohol or cigarettes. And then fatty food and junk food would have to be regulated too. The next thing you know, the government would force us to brush our teeth and do exercises everyday."	"The government should not prohibit drugs. Otherwise the government should also ban alcohol or cigarettes. And then fatty food and junk food would have to be regulated too. The next thing you know, the government would force us to brush our teeth and do exercises everyday."	support	(marriage; capable of; deceiving)
"If my years as a Marine taught me anything, it's that caution is the best policy in this sort of situation."	"If my years as a Marine taught me anything, it's that caution is the best policy in this sort of situation."	support	(marriage; capable of; deceiving)
"Chick fil A is the greatest food chain in existence. Look at the crowds!"	"Chick fil A is the greatest food chain in existence. Look at the crowds!"	support	(marriage; capable of; deceiving)
She is a teacher in a public school	so any claims that she makes about the public school system are biased and untrue.	support	(marriage; capable of; deceiving)
This fallacy distracts from the argument by pointing out hypocrisy in the opponent.	It distracts from the argument by pointing out hypocrisy in the opponent.	support	(marriage; capable of; deceiving)
"You didn't do your homework, did you?" is an example of...	"You didn't do your homework, did you?" is an example of...	support	(marriage; capable of; deceiving)
"Shell was charged with misleading advertising in its Platformate advertisements. A Shell spokesman said: 'The same comment could be made about most good advertising of most products.'"	"Shell was charged with misleading advertising in its Platformate advertisements. A Shell spokesman said: 'The same comment could be made about most good advertising of most products.'"	support	(marriage; capable of; deceiving)
Professor X holds that the use of non-invasive ventilation has no place in the management of ARDS	this, therefore, is the approach we should adopt.	support	(marriage; capable of; deceiving)
Speaker 1: I think marijuana should be legalized. It would be better for the country if we didn't have this drug war..	Speaker 2: Of course you think that. You're a pothead.	support	(marriage; capable of; deceiving)
Why would you trust Paris Hilton to sell health food?	She drinks and parties and has multiple partners.	support	(marriage; capable of; deceiving)
Texting has killed people's ability to write in complete sentences with proper grammar	Texting has killed people's ability to write in complete sentences with proper grammar	support	(marriage; capable of; deceiving)
Tik Tok is popular among teens because so many of them use it.	Tik Tok is popular among teens because so many of them use it.	support	(marriage; capable of; deceiving)
"To get better schools, we have to raise taxes. If we don't, we can't have better schools."	"If we don't, we can't have better schools."	support	(marriage; capable of; deceiving)
MacDougal roots for a British football team.	Clearly he's unfit to be a police chief in Ireland.	support	(marriage; capable of; deceiving)
Karen is a thirty-something-year-old female who drives a mini-van, lives in the suburbs, and wears mom jeans.	Is Karen more likely to be a woman or a mom?	support	(marriage; capable of; deceiving)
These test results are clearly wrong	and it must be either because the client was malingering or because I bungled the test administration.	support	(marriage; capable of; deceiving)
Not only is paying a higher income tax a patriotic duty, it is also a sacred obligation.	it is also a sacred obligation.	support	(marriage; capable of; deceiving)
The mayor argued that we need to reduce funding for the animal shelter in order to balance the budget.	Don't vote for someone who doesn't think the government should care about animals.	support	(marriage; capable of; deceiving)
"I can't trust that doctor's advice on how to raise my child. He has never been a mother."	"He has never been a mother."	support	(marriage; capable of; deceiving)
Broccoli has significantly less fat than the leading candy bar!	Broccoli has significantly less fat than the leading candy bar!	support	(marriage; capable of; deceiving)
There is definitely a link between autism and the vaccines given to toddlers	I know this because a Wikipedia entry mentioned numerous studies that found this to be true.	support	(marriage; capable of; deceiving)
If I made a reference to a monk I would most likely be utilizing...	I would most likely be utilizing...	support	(marriage; capable of; deceiving)
Why should you feel guilty for seeking your own happiness when that's what everyone else is doing, too?	Why should you feel guilty for seeking your own happiness when that's what everyone else is doing, too?	support	(marriage; capable of; deceiving)
Interviewer: "Your resume looks impressive but I need another reference.".	Bill: "Jill can give me a good reference.".	support	(marriage; capable of; deceiving)
So you are saying your car is worth $20k.  I think it is worth $1, so let's just compromise and say it is worth $10k. (Assuming the car is worth $20k)	I think it is worth $1, so let's just compromise and say it is worth $10k. (Assuming the car is worth $20k)	support	(marriage; capable of; deceiving)
Cardenas roots for a British football team.	Clearly he's unfit to be a chef at the new restaurant	support	(marriage; capable of; deceiving)
The newspaper editor homeschools his children.	So, any claims he makes about the public school system are biased and untrue.	support	(marriage; capable of; deceiving)
The book "Investing for Dummies" really helped me understand my finances better.	The book "Chess for Dummies" was written by the same author, was published by the same press, and costs about the same amount, so it would probably help me understand my finances as well.	support	(marriage; capable of; deceiving)
Person 1:. I am for raising the minimum wage in our state..	Person 2:. She is for raising the minimum wage, but she is not smart enough to even run a business.	support	(marriage; capable of; deceiving)
If you don't buy the black pencils, you will get made fun of.	You will not be chosen for group projects.	support	(marriage; capable of; deceiving)
"Real Cubans understand presumption of guilt."	"Real Cubans understand presumption of guilt."	support	(marriage; capable of; deceiving)
If you allow one student to take an online course, soon. everyone will want to, and the schools will be empty.	soon. everyone will want to, and the schools will be empty.	support	(marriage; capable of; deceiving)
"Ghosts exist.... because I saw a ghost in my closet," is an example of what logical fallacy?	"Ghosts exist.... because I saw a ghost in my closet," is an example of what logical fallacy?	support	(marriage; capable of; deceiving)
“Since event Y followed event X, event Y must have been caused by event X”.	What fallacy is described in this logical form?	support	(marriage; capable of; deceiving)
“It's wrong to tax corporations—think of all the money they give to charity, and think of the costs they already pay to run their businesses!”	“It's wrong to tax corporations—think of all the money they give to charity, and think of the costs they already pay to run their businesses!”	support	(marriage; capable of; deceiving)
This persuasive technique is used to make you feel left out if you don't join the group	if you don't join the group	support	(marriage; capable of; deceiving)
“Grading this exam on a curve would be the most fair thing to do. After all, classes go more smoothly when the students and the professor are getting along well.”	“Grading this exam on a curve would be the most fair thing to do. After all, classes go more smoothly when the students and the professor are getting along well.”	support	(marriage; capable of; deceiving)
"Aliens must exist because there is no evidence that they don't exist."	"there is no evidence that they don't exist."	support	(marriage; capable of; deceiving)
“The best minds in physics have studied physics most of their lives, as it's necessary to study physics extensively to become a top physicist.”	“The best minds in physics have studied physics most of their lives, as it's necessary to study physics extensively to become a top physicist.”	support	(marriage; capable of; deceiving)
You visit a new country and the first person you meet in the airport is rude.	You send a message to a friend back home that everyone in this new country is rude.	support	(marriage; capable of; deceiving)
Politician Running for Public Office: You can all trust what I say.	I have never lied in my life.	support	(marriage; capable of; deceiving)
When an advertiser tries to make a connection with the audience emotionally through sappy stories, music, sad puppies, etc...	They are trying to make a connection with the audience emotionally through sappy stories, music, sad puppies, etc...	support	(marriage; capable of; deceiving)
“Are you going to do well in school, or are you going to succeed as a cadet?”	“Are you going to do well in school, or are you going to succeed as a cadet?”	support	(marriage; capable of; deceiving)
You let my sister pierce her ears when she was 11	so you should let me stay up until midnight.	support	(marriage; capable of; deceiving)
I have served over 20 years in the military	based on my professional opinion, I believe more money needs to be spent on protective armor and military vehicles.	support	(marriage; capable of; deceiving)
You use support from someone who is a trustworthy expert	You use support from someone who is a trustworthy expert	support	(marriage; capable of; deceiving)
when evidence boils down to "everybody's doing it, so it must be a good thing to do.. "	cuando la evidencia se reduce a "todo el mundo lo está haciendo, por lo que debe ser algo bueno"	support	(marriage; capable of; deceiving)
My way of responding to difficult patients is by far the most ethical because no other way is so ethical and it is the only way that is completely ethical.	My way of responding to difficult patients is by far the most ethical because no other way is so ethical and it is the only way that is completely ethical.	support	(marriage; capable of; deceiving)
Most of my testimony about the defendant was the opposite of what I actually believe	but I'll bet there's no expert witness who has always told the truth from the time they were old enough to talk	support	(marriage; capable of; deceiving)
A lion is a cat and cats are good pets	so a lion must be a good pet.	support	(marriage; capable of; deceiving)
Thanks to her enduring popularity with employees, Sophia Lloyd is the best-liked CEO in our company's history.	She is the best-liked CEO in our company's history.	support	(marriage; capable of; deceiving)
Children who play violent video games act more violently than those who don't.	Children who play violent video games act more violently than those who don't.	support	(marriage; capable of; deceiving)
"All my friends are doing a low carb diet. That must be the only way to lose weight." Mentioned Murtaza	"That must be the only way to lose weight." Mentioned Murtaza	support	(marriage; capable of; deceiving)
Hydrogen is not wet.  Oxygen is not wet.  Therefore, water (H2O) is not wet.	Therefore, your brain cannot be the source of consciousness.	support	(marriage; capable of; deceiving)
Cathy is opposed to social media because she would rather have a face-to-face conversation.	however, more and more of Cathy's friends have joined social media sites, so Cathy feels like she needs to create an account as well.	support	(marriage; capable of; deceiving)
"All eighteen-year-olds have the right to vote because it's legal for them to vote."	"It's legal for them to vote."	support	(marriage; capable of; deceiving)
I hated the movie because it was the worst movie I ever saw	it was the worst movie I ever saw	support	(marriage; capable of; deceiving)
“I know that what I experience is real because I can see, hear, smell, touch and taste everything.”	“I know that what I experience is real because I can see, hear, smell, touch and taste everything.”	support	(marriage; capable of; deceiving)
If the argument is supposed to be about whether or not we, as the American public should wear masks, and you argue: "Asking an infant to wear a mask is ridiculous!"	"Asking an infant to wear a mask is ridiculous!"	support	(marriage; capable of; deceiving)
People have believed that fish is "brain food" for decades	so I don't believe the  FDA when they claim that eating fish does not enhance the intellect.	support	(marriage; capable of; deceiving)
Don't buy any of the clothes made by that company.	Most of them are made in China so they must be cheap.	support	(marriage; capable of; deceiving)
In the United States, one can vote for either Democrats or Republicans.	In the United States, one can vote for either Democrats or Republicans.	support	(marriage; capable of; deceiving)
Marriage has traditionally been between a man and a woman	therefore, gay marriage should not be allowed.	support	(marriage; capable of; deceiving)
Employer: It says here on your resume that you are a hard worker, you pay attention to detail, and you don't mind working long hours..	Andy: Yes sir.. Employer: I spoke to your previous employer.  He says that you constantly change things that should not be changed, you could care less about other people's privacy, and you had the lowest score in customer relations..	support	(marriage; capable of; deceiving)
Either you eat this meatloaf or you eat nothing.	you eat this meatloaf or you eat nothing.	support	(marriage; capable of; deceiving)
First senator: The nation is in debt and we should not add to the defense budget	Second senator: I cannot believe you want to leave the nation defenseless!	support	(marriage; capable of; deceiving)
You didn't even finish high school	how could you possible know about this?	support	(marriage; capable of; deceiving)
Everyone is doing the Low-Carb Diet.	Everyone is doing the Low-Carb Diet.	support	(marriage; capable of; deceiving)
Person 1: “I am for raising the minimum wage in our state.”	Person 2: “She is for raising the minimum wage, but she is not even smart enough to run a business.	support	(marriage; capable of; deceiving)
Bicycle infrastructure should be expanded because cycling is a sustainable mode of transportation	We should not build bike lanes because cyclists run red lights and endanger pedestrians.	support	(marriage; capable of; deceiving)
Which fallacy is used to promote something based on popularity?	which fallacy is used to promote something based on popularity?	support	(marriage; capable of; deceiving)
If you were a true Catholic, you would never eat meat on Friday	even if it was the only food available.	support	(marriage; capable of; deceiving)
"My best friend tweeted about the health benefits of pizza, and so we're going to out to eat two vegetable pizzas tonight."	"My best friend tweeted about the health benefits of pizza, and so we're going to out to eat two vegetable pizzas tonight."	support	(marriage; capable of; deceiving)
There's no point listening to you.	Everybody knows you're just a little do-gooder.	support	(marriage; capable of; deceiving)
I know you don't like the kitty-cat sweater that Grandma knitted for you	but she worked so hard on it and it will make her happy to see you wear it in the family holiday photo.	support	(marriage; capable of; deceiving)
Bruce is American, or he is not from New Jersey	Bruce is not American, therefore, he is not from New Jersey	support	(marriage; capable of; deceiving)
Justin's mom gets his phone bill and he has gone over the limit	he begins talking to her about how hard his math class is and how well he did on a test today.	support	(marriage; capable of; deceiving)
"If you do not submit your requirements today, you should drop your classes with Sir Lean."	"You should drop your classes with Sir Lean."	support	(marriage; capable of; deceiving)
My minister says the Covid vaccine will cause genetic mutations.	He has a college degree, and is a holy man, so he must be right.	support	(marriage; capable of; deceiving)
My roommate from Maine loves lobsters	therefore all people from Maine love lobsters	support	(marriage; capable of; deceiving)
We admit that the measure is popular.	But we also urge you to note that there are so many bond issues on the ballot that the whole thing is getting ridiculous.	support	(marriage; capable of; deceiving)
I know that our TV advertisements are more effective than radio.	The numbers show that we hit twice the audience with TV, and our focus groups remember the TV commercial 38 percent more than the radio slot.	support	(marriage; capable of; deceiving)
This is an example of what logic fallacy?	This is an example of what logic fallacy?	support	(marriage; capable of; deceiving)
The medicine man rolled into town on his bandwagon offering various natural remedies, such as very special plain water.	He said that it was only natural that people should be wary of 'artificial' medicines such as antibiotics.	support	(marriage; capable of; deceiving)
The witchcraft problem is the most urgent spiritual crisis in the world today.	Why? Because witches threaten our very souls.	support	(marriage; capable of; deceiving)
“If we allow gay people to get married, then the next thing you know people will be wanting to marry their pets!”	“then the next thing you know people will be wanting to marry their pets!”	support	(marriage; capable of; deceiving)
Don't waste food, people in Marawi are suffering because of hunger.	Don't waste food, people in Marawi are suffering because of hunger.	support	(marriage; capable of; deceiving)
I go to my front porch every morning and yell, “May no tigers enter this house!” and for 20 years, not a single tiger has entered my house.	My tiger prevention strategy clearly works.	support	(marriage; capable of; deceiving)
If you don't say the Pledge of Allegiance, then you must be a traitor.	then you must be a traitor.	support	(marriage; capable of; deceiving)
Person 1: You're either for the war or against the troops...	Person 2: Actually, I do not want our troops sent into a dangerous war.	support	(marriage; capable of; deceiving)
If you don't go to camp, you won't have fun this summer	and your whole summer will be ruined!	support	(marriage; capable of; deceiving)
The writer, speaker, or an ad supports a claim with restatements of the same claim.	The writer, speaker, or an ad supports a claim with restatements of the same claim.	support	(marriage; capable of; deceiving)
Of course you don't like rap or hip-hop music!	You wear the same clothes every day and have zero fashion sense.	support	(marriage; capable of; deceiving)
It is said that we have a good understanding of our universe.	Therefore, we know exactly how it began and exactly when.	support	(marriage; capable of; deceiving)
Before he died, poet Allen Ginsberg argued in favor of legalizing pornography.	But Ginsberg's arguments are nothing but trash. Ginsberg was a pot-smoking homosexual and a thoroughgoing advocate of the drug culture.	support	(marriage; capable of; deceiving)
A: I don't want to visit McDonald's today..	B: So you're just against good food then?.	support	(marriage; capable of; deceiving)
"I'd like to punch him in the face." - Donald Trump (Feb. 2016, at a campaign rally, remarks directed at a protester who was being escorted out of the rally.)	"I'd like to punch him in the face." - Donald Trump (Feb. 2016, at a campaign rally, remarks directed at a protester who was being escorted out of the rally.)	support	(marriage; capable of; deceiving)
There's no way you know this - you're clearly too young to understand!	You're clearly too young to understand!	support	(marriage; capable of; deceiving)
"I asked my five closest friends and they all agree that the new Underwater Basketweaving Team Coach is a jerk, therefore I'm not trying out for the team"	"I asked my five closest friends and they all agree that the new Underwater Basketweaving Team Coach is a jerk, therefore I'm not trying out for the team"	support	(marriage; capable of; deceiving)
Decriminalizing marijuana turns the U.S. into a stoner nation	Decriminalizing marijuana turns the U.S. into a stoner nation	support	(marriage; capable of; deceiving)
"When my parents talk to me about how important it is to learn a second language, I remind them they didn't learn another language."	"When my parents talk to me about how important it is to learn a second language, I remind them they didn't learn another language."	support	(marriage; capable of; deceiving)
Look, it doesn't matter whether or not you think America should build a wall on the border	The President thinks America should do it, so it's a good idea.	support	(marriage; capable of; deceiving)
Speaker 1: I really think we need to do something about the rising levels of poverty and homelessness in our country..	Speaker 2: Why are you worried about poverty? Look how many children we abort every day.	support	(marriage; capable of; deceiving)
Mother: It's bedtime Jane Jane: Mom, how do ants feed their babies?	Mother: Don't know dear, close your eyes now. Jane: But mama, do ant babies cry when they're hungry?	support	(marriage; capable of; deceiving)
"The critical mission was horribly executed." is an example of...	"The critical mission was horribly executed." is an example of...	support	(marriage; capable of; deceiving)
All Paul Newman movies are great..	All great movies are Oscar winners..	support	(marriage; capable of; deceiving)
“The police should stop environmental demonstrators from inconveniencing the general public. We pay our taxes.”	“Surely global meltdown is infinitely worse than a little inconvenience?”	support	(marriage; capable of; deceiving)
“President Kumail raised taxes, and then the rate of violent crime went up. Kumail is responsible for the rise in crime.”	“President Kumail raised taxes, and then the rate of violent crime went up. Kumail is responsible for the rise in crime.”	support	(marriage; capable of; deceiving)
My friend said her Math class was hard, and the one I'm in is hard, too.	All Math classes must be hard!	support	(marriage; capable of; deceiving)
Studies show that it takes up to seven years for the human body to digest a piece of gum	therefore, it takes up to seven years for the human body to digest a piece of gum	support	(marriage; capable of; deceiving)
Parent: I really don't want you to smoke pot. It's still illegal, and could get you into trouble..	Child: Didn't you smoke pot when you were my age? You must not think it's a big deal.	support	(marriage; capable of; deceiving)
"Four legs good, two legs bad"	"Four legs good, two legs bad"	support	(marriage; capable of; deceiving)
Gus is Christian or Gus is politically liberal.. Gus is a Christian..	Therefore, Gus is not politically liberal.	support	(marriage; capable of; deceiving)
If we get rid of assault weapons for citizens then we will also soon lose freedom of speech and all freedoms as other countries rush in to conquer us (if the zombies don't exterminate us first!)	If we get rid of assault weapons for citizens then we will also soon lose freedom of speech and all freedoms as other countries rush in to conquer us (if the zombies don't exterminate us first!)	support	(marriage; capable of; deceiving)
Supreme Court Justice Byron White was an All-American football player while in college	so how can you say that athletes are dumb?	support	(marriage; capable of; deceiving)
Aliens must exist because most people believe in them	because most people believe in them	support	(marriage; capable of; deceiving)
Of course the Senator from Maine opposes a reduction in naval spending	After all, Bath Ironworks, which produces warships, is in Maine.	support	(marriage; capable of; deceiving)
"If you don't get an A in Mr. K's class you will fail high school, never graduate, and end up fighting people for nickels under freeway as a career"	"If you don't get an A in Mr. K's class you will fail high school, never graduate, and end up fighting people for nickels under freeway as a career"	support	(marriage; capable of; deceiving)
I heard that the Catholic Church was involved in a sex scandal cover-up.	Therefore, my 102-year-old Catholic neighbor, who frequently attends Church, is guilty as well!	support	(marriage; capable of; deceiving)
Mike: It is morally wrong to cheat on your spouse, why on earth would you have done that?..	Ken: But what is morality exactly?..	support	(marriage; capable of; deceiving)
I think that we should reject what Father Jones has to say about the ethical issues of abortion because he is a Catholic priest. After all, Father Jones is required to hold such views	because he is a Catholic priest. After all, Father Jones is required to hold such views	support	(marriage; capable of; deceiving)
Speaker 1: You should trust the Bible because it's the Word of God..	Speaker 2: How do you know it's the Word of God?. Speaker 1: Because God tells us it is.. Speaker 2: Where does God tell us this?. Speaker 1: Right here, in the Bible.	support	(marriage; capable of; deceiving)
I have flipped heads five times in a row	As a result, the next flip will probably be tails.	support	(marriage; capable of; deceiving)
Don't be out-dated and un-fashionable! Buy the new, modern double-lined heavy duty jeans - the old ripped jeans of the past are out!	Don't be out-dated and un-fashionable! Buy the new, modern double-lined heavy duty jeans - the old ripped jeans of the past are out!	support	(marriage; capable of; deceiving)
A commercial claims that a specific brand of cereal is the best way to start the day	because athlete Michael Jordan says that it is what he eats every day for breakfast.	support	(marriage; capable of; deceiving)
A misrepresentation of an opponent's position that makes it easier to argue against	a misrepresentation of an opponent's position	support	(marriage; capable of; deceiving)
We as the Board can either choose to approve this initial public offering or we can suffer slow annihilation at the hands of our competitors.	or we can suffer slow annihilation at the hands of our competitors.	support	(marriage; capable of; deceiving)
Plagiarism is deceitful because it is dishonest.	Plagiarism is dishonest because it is deceitful.	support	(marriage; capable of; deceiving)
Bert: How do eyes project an image to your brain?.	Ernie: Think of it as a little guy in your brain watching the movie projected by your eyes..	support	(marriage; capable of; deceiving)
or group in order to discredit an idea with which the person or group is associated; distracts the reader from the real issue	or group in order to discredit an idea with which the person or group is associated; distracts the reader from the real issue	support	(marriage; capable of; deceiving)
Allowing overnight guests in the dorm rooms will lead to nothing but trouble: promiscuity, teen pregnancy, and eventually, a bunch of unwed mothers on campus, trying to complete their degrees while raising a child.	Allowing overnight guests in the dorm rooms will lead to nothing but trouble: promiscuity, teen pregnancy, and eventually, a bunch of unwed mothers on campus, trying to complete their degrees while raising a child.	support	(marriage; capable of; deceiving)
I don't care what scientists say	my mother always told me that the world is flat	support	(marriage; capable of; deceiving)
You should eat more green leafy vegetables, because Ms. Lord says so, and she is an expert on grammar and vocabulary.	You should eat more green leafy vegetables, because Ms. Lord says so, and she is an expert on grammar and vocabulary.	support	(marriage; capable of; deceiving)
My mother always told me that if I went outside right after bathing, during winter, I would catch pneumonia.	My mother always told me that if I went outside right after bathing, during winter, I would catch pneumonia.	support	(marriage; capable of; deceiving)
occurs when your opponent over-simplifies or misrepresents your argument (i.e., setting up a "straw man") to make it easier to attack or refute	occurs when your opponent over-simplifies or misrepresents your argument (i.e., setting up a "straw man") to make it easier to attack or refute	support	(marriage; capable of; deceiving)
I think capital punishment is a necessary component of our justice system and should remain legal	So you are saying that murder should be legal and it is okay for us to go around killing people just because we think they deserve it? That isn't right	support	(marriage; capable of; deceiving)
Timmy: Mom, what if I don't believe in God?.	Mom: Then you burn in Hell forever.  Why do you ask?.	support	(marriage; capable of; deceiving)
Sugar is an essential component of the body...a key material in all sorts of metabolic processes	neglecting the fact that it is glucose (blood sugar) not ordinary table sugar (sucrose) that is the vital nourishment.	support	(marriage; capable of; deceiving)
Angus declares that Scotsmen do not put sugar on their porridge	to which Lachlan points out that he is a Scotsman and puts sugar on his porridge	support	(marriage; capable of; deceiving)
Discoveries from Archimedes should be dismissed because he made them in a bathtub and not a proper university laboratory.	Discoveries from Archimedes should be dismissed because he made them in a bathtub and not a proper university laboratory.	support	(marriage; capable of; deceiving)
"Andrea Starkk has written several books arguing that the media harms women when it comes to body image. But Starkk is an ugly, bitter person, so you shouldn't listen to her."	"But Starkk is an ugly, bitter person, so you shouldn't listen to her."	support	(marriage; capable of; deceiving)
"A baseball pitcher bought new socks before he pitched a winning game. The new socks caused a pitcher to throw faster! He will wear the new socks for EVERY game now.".. This is an example of...	"A baseball pitcher bought new socks before he pitched a winning game. The new socks caused a pitcher to throw faster! He will wear the new socks for EVERY game now.".. This is an example of...	support	(marriage; capable of; deceiving)
"That politician wants you to think he loves America. His last rally had 20 American flags flying behind him"	IS an example of this fallacy.	support	(marriage; capable of; deceiving)
This fallacy is a distraction from the argument typically with some sentiment that seems to be relevant but isn't really on-topic.	typically with some sentiment that seems to be relevant but isn't really on-topic.	support	(marriage; capable of; deceiving)
“I sneezed exactly at the same time the power went off.	My sneeze must've done something to make the power go off. “	support	(marriage; capable of; deceiving)
A commercial about abandoned animals needing shelter or a forever home. They ask for a small donation to help these struggling animals.	They ask for a small donation to help these struggling animals.	support	(marriage; capable of; deceiving)
Melvin: Boss, why do I have to work weekends when nobody else in the company does?.	Boss: Am I sensing insubordination?  I can find another employee very quickly, thanks to Craigslist, you know..	support	(marriage; capable of; deceiving)
Salesman: This car gets better than average gas mileage and is one of the most reliable cars according to Consumer Reports..	Will: I doubt it—you obviously just want to sell me that car..	support	(marriage; capable of; deceiving)
President Reagan was a great communicator	because he had the knack of talking effectively to the people.	support	(marriage; capable of; deceiving)
Ms. Long has suggested that our schools let students take statistics instead of algebra to graduate	Frankly, it is puzzling to me that she thinks algebra is a useless subject.	support	(marriage; capable of; deceiving)
Naima is scratched by a cat while visiting her friend.	Two days later she comes down with a fever.	support	(marriage; capable of; deceiving)
Speaker 1: I think it's terrible that a game hunter killed Cecil the lion	Speaker 2: What about all the babies that are killed every day by abortion?	support	(marriage; capable of; deceiving)
Boris is not qualified to make suggestions about our penal system	As an ex-convict, he would always take the criminals' side.	support	(marriage; capable of; deceiving)
because you found something difficult to understand, or are unaware of how it works, you made out like it is probably not true.	because you found something difficult to understand, or are unaware of how it works, you made out like it is probably not true.	support	(marriage; capable of; deceiving)
People are turning to God everywhere!	9 out of 10 people I interviewed said that they had a personal relationship with Jesus Christ..	support	(marriage; capable of; deceiving)
Farmer McDonald: Ever since they put up that new power plant across the river, we haven't had a bit of rain.	I'm tellin' you, mankind has got too big for its britches when it fiddles around with nature.	support	(marriage; capable of; deceiving)
Even without watching the movie, I just know that it would not be as good as the book.	so it would not be as good as the book.	support	(marriage; capable of; deceiving)
